store_nbr,item_nbr,date,unit_sales,year,month,day,day_of_week
24,257847,2013-04-15,271.0,2013,4,15,0
24,257847,2013-04-16,177.0,2013,4,16,1
24,257847,2013-04-17,141.0,2013,4,17,2
24,257847,2013-04-18,200.0,2013,4,18,3
24,257847,2013-04-19,203.0,2013,4,19,4
24,257847,2013-04-20,238.0,2013,4,20,5
24,257847,2013-04-21,104.0,2013,4,21,6
24,257847,2013-04-22,187.0,2013,4,22,0
24,257847,2013-04-23,142.0,2013,4,23,1
24,257847,2013-04-24,164.0,2013,4,24,2
24,257847,2013-04-25,128.0,2013,4,25,3
24,257847,2013-04-26,49.0,2013,4,26,4
24,257847,2013-04-27,266.0,2013,4,27,5
24,257847,2013-04-28,197.0,2013,4,28,6
24,257847,2013-04-29,165.0,2013,4,29,0
24,257847,2013-04-30,141.0,2013,4,30,1
24,257847,2013-05-01,184.0,2013,5,1,2
24,257847,2013-05-02,60.0,2013,5,2,3
24,257847,2013-05-03,301.0,2013,5,3,4
24,257847,2013-05-04,319.0,2013,5,4,5
24,257847,2013-05-05,323.0,2013,5,5,6
24,257847,2013-05-06,153.0,2013,5,6,0
24,257847,2013-05-07,225.0,2013,5,7,1
24,257847,2013-05-08,259.0,2013,5,8,2
24,257847,2013-05-09,132.0,2013,5,9,3
24,257847,2013-05-10,205.0,2013,5,10,4
24,257847,2013-05-11,209.0,2013,5,11,5
24,257847,2013-05-12,149.0,2013,5,12,6
24,257847,2013-05-13,146.0,2013,5,13,0
24,257847,2013-05-14,239.0,2013,5,14,1
24,257847,2013-05-15,298.0,2013,5,15,2
24,257847,2013-05-16,156.0,2013,5,16,3
24,257847,2013-05-17,90.0,2013,5,17,4
24,257847,2013-05-18,273.0,2013,5,18,5
24,257847,2013-05-19,273.0,2013,5,19,6
24,257847,2013-05-20,123.0,2013,5,20,0
24,257847,2013-05-21,255.0,2013,5,21,1
24,257847,2013-05-22,268.0,2013,5,22,2
24,257847,2013-05-23,290.0,2013,5,23,3
24,257847,2013-05-24,107.0,2013,5,24,4
24,257847,2013-05-25,272.0,2013,5,25,5
24,257847,2013-05-26,94.0,2013,5,26,6
24,257847,2013-05-27,149.0,2013,5,27,0
24,257847,2013-05-28,243.0,2013,5,28,1
24,257847,2013-05-29,133.0,2013,5,29,2
24,257847,2013-05-30,162.0,2013,5,30,3
24,257847,2013-05-31,47.0,2013,5,31,4
24,257847,2013-06-01,232.0,2013,6,1,5
24,257847,2013-06-02,256.0,2013,6,2,6
24,257847,2013-06-03,108.0,2013,6,3,0
24,257847,2013-06-04,141.0,2013,6,4,1
24,257847,2013-06-05,261.0,2013,6,5,2
24,257847,2013-06-06,130.0,2013,6,6,3
24,257847,2013-06-07,212.0,2013,6,7,4
24,257847,2013-06-08,179.0,2013,6,8,5
24,257847,2013-06-09,157.0,2013,6,9,6
24,257847,2013-06-10,178.0,2013,6,10,0
24,257847,2013-06-11,217.0,2013,6,11,1
24,257847,2013-06-12,70.0,2013,6,12,2
24,257847,2013-06-13,111.0,2013,6,13,3
24,257847,2013-06-14,162.0,2013,6,14,4
24,257847,2013-06-15,201.0,2013,6,15,5
24,257847,2013-06-16,189.0,2013,6,16,6
24,257847,2013-06-17,288.0,2013,6,17,0
24,257847,2013-06-18,146.0,2013,6,18,1
24,257847,2013-06-19,161.0,2013,6,19,2
24,257847,2013-06-20,176.0,2013,6,20,3
24,257847,2013-06-21,146.0,2013,6,21,4
24,257847,2013-06-22,177.0,2013,6,22,5
24,257847,2013-06-23,184.0,2013,6,23,6
24,257847,2013-06-24,120.0,2013,6,24,0
24,257847,2013-06-25,115.0,2013,6,25,1
24,257847,2013-06-26,234.0,2013,6,26,2
24,257847,2013-06-27,124.0,2013,6,27,3
24,257847,2013-06-28,102.0,2013,6,28,4
24,257847,2013-06-29,163.0,2013,6,29,5
24,257847,2013-06-30,205.0,2013,6,30,6
24,257847,2013-07-01,144.0,2013,7,1,0
24,257847,2013-07-02,94.0,2013,7,2,1
24,257847,2013-07-03,269.0,2013,7,3,2
24,257847,2013-07-04,150.0,2013,7,4,3
24,257847,2013-07-05,233.0,2013,7,5,4
24,257847,2013-07-06,203.0,2013,7,6,5
24,257847,2013-07-07,167.0,2013,7,7,6
24,257847,2013-07-08,164.0,2013,7,8,0
24,257847,2013-07-09,108.0,2013,7,9,1
24,257847,2013-07-10,106.0,2013,7,10,2
24,257847,2013-07-11,156.0,2013,7,11,3
24,257847,2013-07-12,68.0,2013,7,12,4
24,257847,2013-07-13,230.0,2013,7,13,5
24,257847,2013-07-14,210.0,2013,7,14,6
24,257847,2013-07-15,249.0,2013,7,15,0
24,257847,2013-07-16,151.0,2013,7,16,1
24,257847,2013-07-17,270.0,2013,7,17,2
24,257847,2013-07-18,198.0,2013,7,18,3
24,257847,2013-07-19,134.0,2013,7,19,4
24,257847,2013-07-20,220.0,2013,7,20,5
24,257847,2013-07-21,209.0,2013,7,21,6
24,257847,2013-07-22,310.0,2013,7,22,0
24,257847,2013-07-23,111.0,2013,7,23,1
24,257847,2013-07-24,169.0,2013,7,24,2
24,257847,2013-07-25,101.0,2013,7,25,3
24,257847,2013-07-26,304.0,2013,7,26,4
24,257847,2013-07-27,200.0,2013,7,27,5
24,257847,2013-07-28,238.0,2013,7,28,6
24,257847,2013-07-29,127.0,2013,7,29,0
24,257847,2013-07-30,118.0,2013,7,30,1
24,257847,2013-07-31,153.0,2013,7,31,2
24,257847,2013-08-01,208.0,2013,8,1,3
24,257847,2013-08-02,116.0,2013,8,2,4
24,257847,2013-08-03,190.0,2013,8,3,5
24,257847,2013-08-04,149.0,2013,8,4,6
24,257847,2013-08-05,114.0,2013,8,5,0
24,257847,2013-08-06,206.0,2013,8,6,1
24,257847,2013-08-07,183.0,2013,8,7,2
24,257847,2013-08-08,182.0,2013,8,8,3
24,257847,2013-08-09,264.0,2013,8,9,4
24,257847,2013-08-10,132.0,2013,8,10,5
24,257847,2013-08-11,156.0,2013,8,11,6
24,257847,2013-08-12,147.0,2013,8,12,0
24,257847,2013-08-13,182.0,2013,8,13,1
24,257847,2013-08-14,128.0,2013,8,14,2
24,257847,2013-08-15,114.0,2013,8,15,3
24,257847,2013-08-16,201.0,2013,8,16,4
24,257847,2013-08-17,314.0,2013,8,17,5
24,257847,2013-08-18,268.0,2013,8,18,6
24,257847,2013-08-19,172.0,2013,8,19,0
24,257847,2013-08-20,122.0,2013,8,20,1
24,257847,2013-08-21,166.0,2013,8,21,2
24,257847,2013-08-22,331.0,2013,8,22,3
24,257847,2013-08-23,160.0,2013,8,23,4
24,257847,2013-08-24,188.0,2013,8,24,5
24,257847,2013-08-25,275.0,2013,8,25,6
24,257847,2013-08-26,148.0,2013,8,26,0
24,257847,2013-08-27,89.0,2013,8,27,1
24,257847,2013-08-28,231.0,2013,8,28,2
24,257847,2013-08-29,148.0,2013,8,29,3
24,257847,2013-08-30,170.0,2013,8,30,4
24,257847,2013-08-31,158.0,2013,8,31,5
24,257847,2013-09-01,284.0,2013,9,1,6
24,257847,2013-09-02,253.0,2013,9,2,0
24,257847,2013-09-03,112.0,2013,9,3,1
24,257847,2013-09-04,241.0,2013,9,4,2
24,257847,2013-09-05,179.0,2013,9,5,3
24,257847,2013-09-06,197.0,2013,9,6,4
24,257847,2013-09-07,218.0,2013,9,7,5
24,257847,2013-09-08,137.0,2013,9,8,6
24,257847,2013-09-09,108.0,2013,9,9,0
24,257847,2013-09-10,87.0,2013,9,10,1
24,257847,2013-09-11,169.0,2013,9,11,2
24,257847,2013-09-12,209.0,2013,9,12,3
24,257847,2013-09-13,218.0,2013,9,13,4
24,257847,2013-09-14,152.0,2013,9,14,5
24,257847,2013-09-15,274.0,2013,9,15,6
24,257847,2013-09-16,302.0,2013,9,16,0
24,257847,2013-09-17,208.0,2013,9,17,1
24,257847,2013-09-18,189.0,2013,9,18,2
24,257847,2013-09-19,217.0,2013,9,19,3
24,257847,2013-09-20,139.0,2013,9,20,4
24,257847,2013-09-21,211.0,2013,9,21,5
24,257847,2013-09-22,270.0,2013,9,22,6
24,257847,2013-09-23,260.0,2013,9,23,0
24,257847,2013-09-24,105.0,2013,9,24,1
24,257847,2013-09-25,152.0,2013,9,25,2
24,257847,2013-09-26,157.0,2013,9,26,3
24,257847,2013-09-27,144.0,2013,9,27,4
24,257847,2013-09-28,217.0,2013,9,28,5
24,257847,2013-09-29,128.0,2013,9,29,6
24,257847,2013-09-30,265.0,2013,9,30,0
24,257847,2013-10-01,97.0,2013,10,1,1
24,257847,2013-10-02,143.0,2013,10,2,2
24,257847,2013-10-03,172.0,2013,10,3,3
24,257847,2013-10-04,178.0,2013,10,4,4
24,257847,2013-10-05,103.0,2013,10,5,5
24,257847,2013-10-06,161.0,2013,10,6,6
24,257847,2013-10-07,326.0,2013,10,7,0
24,257847,2013-10-08,196.0,2013,10,8,1
24,257847,2013-10-09,308.0,2013,10,9,2
24,257847,2013-10-10,259.0,2013,10,10,3
24,257847,2013-10-11,297.0,2013,10,11,4
24,257847,2013-10-12,124.0,2013,10,12,5
24,257847,2013-10-13,123.0,2013,10,13,6
24,257847,2013-10-14,168.0,2013,10,14,0
24,257847,2013-10-15,118.0,2013,10,15,1
24,257847,2013-10-16,162.0,2013,10,16,2
24,257847,2013-10-17,232.0,2013,10,17,3
24,257847,2013-10-18,116.0,2013,10,18,4
24,257847,2013-10-19,308.0,2013,10,19,5
24,257847,2013-10-20,96.0,2013,10,20,6
24,257847,2013-10-21,155.0,2013,10,21,0
24,257847,2013-10-22,97.0,2013,10,22,1
24,257847,2013-10-23,104.0,2013,10,23,2
24,257847,2013-10-24,55.0,2013,10,24,3
24,257847,2013-10-25,280.0,2013,10,25,4
24,257847,2013-10-26,272.0,2013,10,26,5
24,257847,2013-10-27,233.0,2013,10,27,6
24,257847,2013-10-28,193.0,2013,10,28,0
24,257847,2013-10-29,93.0,2013,10,29,1
24,257847,2013-10-30,169.0,2013,10,30,2
24,257847,2013-10-31,121.0,2013,10,31,3
24,257847,2013-11-01,266.0,2013,11,1,4
24,257847,2013-11-02,273.0,2013,11,2,5
24,257847,2013-11-03,202.0,2013,11,3,6
24,257847,2013-11-04,140.0,2013,11,4,0
24,257847,2013-11-05,203.0,2013,11,5,1
24,257847,2013-11-06,190.0,2013,11,6,2
24,257847,2013-11-07,87.0,2013,11,7,3
24,257847,2013-11-08,203.0,2013,11,8,4
24,257847,2013-11-09,292.0,2013,11,9,5
24,257847,2013-11-10,257.0,2013,11,10,6
24,257847,2013-11-11,168.0,2013,11,11,0
24,257847,2013-11-12,120.0,2013,11,12,1
24,257847,2013-11-13,235.0,2013,11,13,2
24,257847,2013-11-14,188.0,2013,11,14,3
24,257847,2013-11-15,290.0,2013,11,15,4
24,257847,2013-11-16,204.0,2013,11,16,5
24,257847,2013-11-17,208.0,2013,11,17,6
24,257847,2013-11-18,152.0,2013,11,18,0
24,257847,2013-11-19,136.0,2013,11,19,1
24,257847,2013-11-20,168.0,2013,11,20,2
24,257847,2013-11-21,340.0,2013,11,21,3
24,257847,2013-11-22,291.0,2013,11,22,4
24,257847,2013-11-23,236.0,2013,11,23,5
24,257847,2013-11-24,80.0,2013,11,24,6
24,257847,2013-11-25,181.0,2013,11,25,0
24,257847,2013-11-26,60.0,2013,11,26,1
24,257847,2013-11-27,93.0,2013,11,27,2
24,257847,2013-11-28,60.0,2013,11,28,3
24,257847,2013-11-29,111.0,2013,11,29,4
24,257847,2013-11-30,205.0,2013,11,30,5
24,257847,2013-12-01,261.0,2013,12,1,6
24,257847,2013-12-02,243.0,2013,12,2,0
24,257847,2013-12-03,200.0,2013,12,3,1
24,257847,2013-12-04,224.0,2013,12,4,2
24,257847,2013-12-05,114.0,2013,12,5,3
24,257847,2013-12-06,197.0,2013,12,6,4
24,257847,2013-12-07,160.0,2013,12,7,5
24,257847,2013-12-08,113.0,2013,12,8,6
24,257847,2013-12-09,208.0,2013,12,9,0
24,257847,2013-12-10,182.0,2013,12,10,1
24,257847,2013-12-11,181.0,2013,12,11,2
24,257847,2013-12-12,234.0,2013,12,12,3
24,257847,2013-12-13,198.0,2013,12,13,4
24,257847,2013-12-14,351.0,2013,12,14,5
24,257847,2013-12-15,144.0,2013,12,15,6
24,257847,2013-12-16,92.0,2013,12,16,0
24,257847,2013-12-17,87.0,2013,12,17,1
24,257847,2013-12-18,135.0,2013,12,18,2
24,257847,2013-12-19,176.0,2013,12,19,3
24,257847,2013-12-20,130.0,2013,12,20,4
24,257847,2013-12-21,298.0,2013,12,21,5
24,257847,2013-12-22,348.0,2013,12,22,6
24,257847,2013-12-23,101.0,2013,12,23,0
24,257847,2013-12-24,134.0,2013,12,24,1
24,257847,2013-12-25,0.0,2013,12,25,2
24,257847,2013-12-26,296.0,2013,12,26,3
24,257847,2013-12-27,271.0,2013,12,27,4
24,257847,2013-12-28,264.0,2013,12,28,5
24,257847,2013-12-29,128.0,2013,12,29,6
24,257847,2013-12-30,97.0,2013,12,30,0
24,257847,2013-12-31,140.0,2013,12,31,1
24,257847,2014-01-01,0.0,2014,1,1,2
24,257847,2014-01-02,243.0,2014,1,2,3
24,257847,2014-01-03,246.0,2014,1,3,4
24,257847,2014-01-04,285.0,2014,1,4,5
24,257847,2014-01-05,127.0,2014,1,5,6
24,257847,2014-01-06,135.0,2014,1,6,0
24,257847,2014-01-07,226.0,2014,1,7,1
24,257847,2014-01-08,214.0,2014,1,8,2
24,257847,2014-01-09,212.0,2014,1,9,3
24,257847,2014-01-10,278.0,2014,1,10,4
24,257847,2014-01-11,360.0,2014,1,11,5
24,257847,2014-01-12,111.0,2014,1,12,6
24,257847,2014-01-13,322.0,2014,1,13,0
24,257847,2014-01-14,83.0,2014,1,14,1
24,257847,2014-01-15,277.0,2014,1,15,2
24,257847,2014-01-16,171.0,2014,1,16,3
24,257847,2014-01-17,136.0,2014,1,17,4
24,257847,2014-01-18,327.0,2014,1,18,5
24,257847,2014-01-19,424.0,2014,1,19,6
24,257847,2014-01-20,28.0,2014,1,20,0
24,257847,2014-01-21,1.0,2014,1,21,1
24,257847,2014-01-22,312.0,2014,1,22,2
24,257847,2014-01-23,299.0,2014,1,23,3
24,257847,2014-01-24,181.0,2014,1,24,4
24,257847,2014-01-25,288.0,2014,1,25,5
24,257847,2014-01-26,213.0,2014,1,26,6
24,257847,2014-01-27,235.0,2014,1,27,0
24,257847,2014-01-28,155.0,2014,1,28,1
24,257847,2014-01-29,360.0,2014,1,29,2
24,257847,2014-01-30,137.0,2014,1,30,3
24,257847,2014-01-31,164.0,2014,1,31,4
24,257847,2014-02-01,221.0,2014,2,1,5
24,257847,2014-02-02,291.0,2014,2,2,6
24,257847,2014-02-03,133.0,2014,2,3,0
24,257847,2014-02-04,298.0,2014,2,4,1
24,257847,2014-02-05,206.0,2014,2,5,2
24,257847,2014-02-06,136.0,2014,2,6,3
24,257847,2014-02-07,212.0,2014,2,7,4
24,257847,2014-02-08,237.0,2014,2,8,5
24,257847,2014-02-09,179.0,2014,2,9,6
24,257847,2014-02-10,238.0,2014,2,10,0
24,257847,2014-02-11,180.0,2014,2,11,1
24,257847,2014-02-12,324.0,2014,2,12,2
24,257847,2014-02-13,150.0,2014,2,13,3
24,257847,2014-02-14,135.0,2014,2,14,4
24,257847,2014-02-15,212.0,2014,2,15,5
24,257847,2014-02-16,172.0,2014,2,16,6
24,257847,2014-02-17,197.0,2014,2,17,0
24,257847,2014-02-18,157.0,2014,2,18,1
24,257847,2014-02-19,203.0,2014,2,19,2
24,257847,2014-02-20,122.0,2014,2,20,3
24,257847,2014-02-21,212.0,2014,2,21,4
24,257847,2014-02-22,332.0,2014,2,22,5
24,257847,2014-02-23,233.0,2014,2,23,6
24,257847,2014-02-24,147.0,2014,2,24,0
24,257847,2014-02-25,82.0,2014,2,25,1
24,257847,2014-02-26,173.0,2014,2,26,2
24,257847,2014-02-27,183.0,2014,2,27,3
24,257847,2014-02-28,183.0,2014,2,28,4
24,257847,2014-03-01,175.0,2014,3,1,5
24,257847,2014-03-02,122.0,2014,3,2,6
24,257847,2014-03-03,105.0,2014,3,3,0
24,257847,2014-03-04,156.0,2014,3,4,1
24,257847,2014-03-05,283.0,2014,3,5,2
24,257847,2014-03-06,301.0,2014,3,6,3
24,257847,2014-03-07,311.0,2014,3,7,4
24,257847,2014-03-08,360.0,2014,3,8,5
24,257847,2014-03-09,178.0,2014,3,9,6
24,257847,2014-03-10,418.0,2014,3,10,0
24,257847,2014-03-11,102.0,2014,3,11,1
24,257847,2014-03-12,301.0,2014,3,12,2
24,257847,2014-03-13,233.0,2014,3,13,3
24,257847,2014-03-14,275.0,2014,3,14,4
24,257847,2014-03-15,238.0,2014,3,15,5
24,257847,2014-03-16,219.0,2014,3,16,6
24,257847,2014-03-17,235.0,2014,3,17,0
24,257847,2014-03-18,182.0,2014,3,18,1
24,257847,2014-03-19,163.0,2014,3,19,2
24,257847,2014-03-20,375.0,2014,3,20,3
24,257847,2014-03-21,285.0,2014,3,21,4
24,257847,2014-03-22,188.0,2014,3,22,5
24,257847,2014-03-23,161.0,2014,3,23,6
24,257847,2014-03-24,274.0,2014,3,24,0
24,257847,2014-03-25,230.0,2014,3,25,1
24,257847,2014-03-26,225.0,2014,3,26,2
24,257847,2014-03-27,150.0,2014,3,27,3
24,257847,2014-03-28,272.0,2014,3,28,4
24,257847,2014-03-29,260.0,2014,3,29,5
24,257847,2014-03-30,133.0,2014,3,30,6
24,257847,2014-03-31,222.0,2014,3,31,0
24,315176,2013-01-02,135.0,2013,1,2,2
24,315176,2013-01-03,105.0,2013,1,3,3
24,315176,2013-01-04,66.0,2013,1,4,4
24,315176,2013-01-05,140.0,2013,1,5,5
24,315176,2013-01-06,166.0,2013,1,6,6
24,315176,2013-01-07,72.0,2013,1,7,0
24,315176,2013-01-08,41.0,2013,1,8,1
24,315176,2013-01-09,116.0,2013,1,9,2
24,315176,2013-01-10,87.0,2013,1,10,3
24,315176,2013-01-11,65.0,2013,1,11,4
24,315176,2013-01-12,126.0,2013,1,12,5
24,315176,2013-01-13,125.0,2013,1,13,6
24,315176,2013-01-14,80.0,2013,1,14,0
24,315176,2013-01-15,93.0,2013,1,15,1
24,315176,2013-01-16,105.0,2013,1,16,2
24,315176,2013-01-17,57.0,2013,1,17,3
24,315176,2013-01-18,44.0,2013,1,18,4
24,315176,2013-01-19,100.0,2013,1,19,5
24,315176,2013-01-20,109.0,2013,1,20,6
24,315176,2013-01-21,47.0,2013,1,21,0
24,315176,2013-01-22,67.0,2013,1,22,1
24,315176,2013-01-23,55.0,2013,1,23,2
24,315176,2013-01-24,72.0,2013,1,24,3
24,315176,2013-01-25,88.0,2013,1,25,4
24,315176,2013-01-26,57.0,2013,1,26,5
24,315176,2013-01-27,118.0,2013,1,27,6
24,315176,2013-01-28,59.0,2013,1,28,0
24,315176,2013-01-29,69.0,2013,1,29,1
24,315176,2013-01-30,97.0,2013,1,30,2
24,315176,2013-01-31,43.0,2013,1,31,3
24,315176,2013-02-01,56.0,2013,2,1,4
24,315176,2013-02-02,140.0,2013,2,2,5
24,315176,2013-02-03,126.0,2013,2,3,6
24,315176,2013-02-04,36.0,2013,2,4,0
24,315176,2013-02-05,87.0,2013,2,5,1
24,315176,2013-02-06,101.0,2013,2,6,2
24,315176,2013-02-07,54.0,2013,2,7,3
24,315176,2013-02-08,79.0,2013,2,8,4
24,315176,2013-02-09,97.0,2013,2,9,5
24,315176,2013-02-10,36.0,2013,2,10,6
24,315176,2013-02-11,35.0,2013,2,11,0
24,315176,2013-02-12,46.0,2013,2,12,1
24,315176,2013-02-13,80.0,2013,2,13,2
24,315176,2013-02-14,24.0,2013,2,14,3
24,315176,2013-02-15,68.0,2013,2,15,4
24,315176,2013-02-16,91.0,2013,2,16,5
24,315176,2013-02-17,48.0,2013,2,17,6
24,315176,2013-02-18,57.0,2013,2,18,0
24,315176,2013-02-19,44.0,2013,2,19,1
24,315176,2013-02-20,88.0,2013,2,20,2
24,315176,2013-02-21,82.0,2013,2,21,3
24,315176,2013-02-22,55.0,2013,2,22,4
24,315176,2013-02-23,114.0,2013,2,23,5
24,315176,2013-02-24,132.0,2013,2,24,6
24,315176,2013-02-25,43.0,2013,2,25,0
24,315176,2013-02-26,40.0,2013,2,26,1
24,315176,2013-02-27,76.0,2013,2,27,2
24,315176,2013-02-28,34.0,2013,2,28,3
24,315176,2013-03-01,49.0,2013,3,1,4
24,315176,2013-03-02,114.0,2013,3,2,5
24,315176,2013-03-03,79.0,2013,3,3,6
24,315176,2013-03-04,97.0,2013,3,4,0
24,315176,2013-03-05,102.0,2013,3,5,1
24,315176,2013-03-06,90.0,2013,3,6,2
24,315176,2013-03-07,43.0,2013,3,7,3
24,315176,2013-03-08,33.0,2013,3,8,4
24,315176,2013-03-09,104.0,2013,3,9,5
24,315176,2013-03-10,53.0,2013,3,10,6
24,315176,2013-03-11,51.0,2013,3,11,0
24,315176,2013-03-12,82.0,2013,3,12,1
24,315176,2013-03-13,98.0,2013,3,13,2
24,315176,2013-03-14,24.0,2013,3,14,3
24,315176,2013-03-15,42.0,2013,3,15,4
24,315176,2013-03-16,100.0,2013,3,16,5
24,315176,2013-03-17,76.0,2013,3,17,6
24,315176,2013-03-18,42.0,2013,3,18,0
24,315176,2013-03-19,44.0,2013,3,19,1
24,315176,2013-03-20,57.0,2013,3,20,2
24,315176,2013-03-21,34.0,2013,3,21,3
24,315176,2013-03-22,104.0,2013,3,22,4
24,315176,2013-03-23,51.0,2013,3,23,5
24,315176,2013-03-24,104.0,2013,3,24,6
24,315176,2013-03-25,53.0,2013,3,25,0
24,315176,2013-03-26,50.0,2013,3,26,1
24,315176,2013-03-27,49.0,2013,3,27,2
24,315176,2013-03-28,50.0,2013,3,28,3
24,315176,2013-03-29,52.0,2013,3,29,4
24,315176,2013-03-30,115.0,2013,3,30,5
24,315176,2013-03-31,69.0,2013,3,31,6
24,315176,2013-04-01,84.0,2013,4,1,0
24,315176,2013-04-02,71.0,2013,4,2,1
24,315176,2013-04-03,46.0,2013,4,3,2
24,315176,2013-04-04,42.0,2013,4,4,3
24,315176,2013-04-05,88.0,2013,4,5,4
24,315176,2013-04-06,79.0,2013,4,6,5
24,315176,2013-04-07,91.0,2013,4,7,6
24,315176,2013-04-08,32.0,2013,4,8,0
24,315176,2013-04-09,36.0,2013,4,9,1
24,315176,2013-04-10,20.0,2013,4,10,2
24,315176,2013-04-11,93.0,2013,4,11,3
24,315176,2013-04-12,65.0,2013,4,12,4
24,315176,2013-04-13,105.0,2013,4,13,5
24,315176,2013-04-14,96.0,2013,4,14,6
24,315176,2013-04-15,57.0,2013,4,15,0
24,315176,2013-04-16,52.0,2013,4,16,1
24,315176,2013-04-17,68.0,2013,4,17,2
24,315176,2013-04-18,34.0,2013,4,18,3
24,315176,2013-04-19,89.0,2013,4,19,4
24,315176,2013-04-20,111.0,2013,4,20,5
24,315176,2013-04-21,101.0,2013,4,21,6
24,315176,2013-04-22,61.0,2013,4,22,0
24,315176,2013-04-23,97.0,2013,4,23,1
24,315176,2013-04-24,60.0,2013,4,24,2
24,315176,2013-04-25,33.0,2013,4,25,3
24,315176,2013-04-26,27.0,2013,4,26,4
24,315176,2013-04-27,103.0,2013,4,27,5
24,315176,2013-04-28,82.0,2013,4,28,6
24,315176,2013-04-29,80.0,2013,4,29,0
24,315176,2013-04-30,59.0,2013,4,30,1
24,315176,2013-05-01,234.0,2013,5,1,2
24,315176,2013-05-02,91.0,2013,5,2,3
24,315176,2013-05-03,87.0,2013,5,3,4
24,315176,2013-05-04,166.0,2013,5,4,5
24,315176,2013-05-05,246.0,2013,5,5,6
24,315176,2013-05-06,106.0,2013,5,6,0
24,315176,2013-05-07,132.0,2013,5,7,1
24,315176,2013-05-08,60.0,2013,5,8,2
24,315176,2013-05-09,99.0,2013,5,9,3
24,315176,2013-05-10,56.0,2013,5,10,4
24,315176,2013-05-11,167.0,2013,5,11,5
24,315176,2013-05-12,179.0,2013,5,12,6
24,315176,2013-05-13,116.0,2013,5,13,0
24,315176,2013-05-14,65.0,2013,5,14,1
24,315176,2013-05-15,119.0,2013,5,15,2
24,315176,2013-05-16,91.0,2013,5,16,3
24,315176,2013-05-17,47.0,2013,5,17,4
24,315176,2013-05-18,184.0,2013,5,18,5
24,315176,2013-05-19,194.0,2013,5,19,6
24,315176,2013-05-20,149.0,2013,5,20,0
24,315176,2013-05-21,78.0,2013,5,21,1
24,315176,2013-05-22,66.0,2013,5,22,2
24,315176,2013-05-23,48.0,2013,5,23,3
24,315176,2013-05-24,71.0,2013,5,24,4
24,315176,2013-05-25,180.0,2013,5,25,5
24,315176,2013-05-26,242.0,2013,5,26,6
24,315176,2013-05-27,122.0,2013,5,27,0
24,315176,2013-05-28,83.0,2013,5,28,1
24,315176,2013-05-29,75.0,2013,5,29,2
24,315176,2013-05-30,105.0,2013,5,30,3
24,315176,2013-05-31,64.0,2013,5,31,4
24,315176,2013-06-01,170.0,2013,6,1,5
24,315176,2013-06-02,198.0,2013,6,2,6
24,315176,2013-06-03,88.0,2013,6,3,0
24,315176,2013-06-04,84.0,2013,6,4,1
24,315176,2013-06-05,88.0,2013,6,5,2
24,315176,2013-06-06,69.0,2013,6,6,3
24,315176,2013-06-07,59.0,2013,6,7,4
24,315176,2013-06-08,120.0,2013,6,8,5
24,315176,2013-06-09,222.0,2013,6,9,6
24,315176,2013-06-10,110.0,2013,6,10,0
24,315176,2013-06-11,102.0,2013,6,11,1
24,315176,2013-06-12,118.0,2013,6,12,2
24,315176,2013-06-13,35.0,2013,6,13,3
24,315176,2013-06-14,91.0,2013,6,14,4
24,315176,2013-06-15,129.0,2013,6,15,5
24,315176,2013-06-16,151.0,2013,6,16,6
24,315176,2013-06-17,173.0,2013,6,17,0
24,315176,2013-06-18,87.0,2013,6,18,1
24,315176,2013-06-19,120.0,2013,6,19,2
24,315176,2013-06-20,73.0,2013,6,20,3
24,315176,2013-06-21,82.0,2013,6,21,4
24,315176,2013-06-22,147.0,2013,6,22,5
24,315176,2013-06-23,204.0,2013,6,23,6
24,315176,2013-06-24,86.0,2013,6,24,0
24,315176,2013-06-25,131.0,2013,6,25,1
24,315176,2013-06-26,81.0,2013,6,26,2
24,315176,2013-06-27,87.0,2013,6,27,3
24,315176,2013-06-28,69.0,2013,6,28,4
24,315176,2013-06-29,132.0,2013,6,29,5
24,315176,2013-06-30,141.0,2013,6,30,6
24,315176,2013-07-01,77.0,2013,7,1,0
24,315176,2013-07-02,120.0,2013,7,2,1
24,315176,2013-07-03,122.0,2013,7,3,2
24,315176,2013-07-04,81.0,2013,7,4,3
24,315176,2013-07-05,126.0,2013,7,5,4
24,315176,2013-07-06,132.0,2013,7,6,5
24,315176,2013-07-07,257.0,2013,7,7,6
24,315176,2013-07-08,97.0,2013,7,8,0
24,315176,2013-07-09,137.0,2013,7,9,1
24,315176,2013-07-10,72.0,2013,7,10,2
24,315176,2013-07-11,28.0,2013,7,11,3
24,315176,2013-07-12,84.0,2013,7,12,4
24,315176,2013-07-13,155.0,2013,7,13,5
24,315176,2013-07-14,187.0,2013,7,14,6
24,315176,2013-07-15,127.0,2013,7,15,0
24,315176,2013-07-16,104.0,2013,7,16,1
24,315176,2013-07-17,133.0,2013,7,17,2
24,315176,2013-07-18,21.0,2013,7,18,3
24,315176,2013-07-19,67.0,2013,7,19,4
24,315176,2013-07-20,193.0,2013,7,20,5
24,315176,2013-07-21,177.0,2013,7,21,6
24,315176,2013-07-22,154.0,2013,7,22,0
24,315176,2013-07-23,132.0,2013,7,23,1
24,315176,2013-07-24,50.0,2013,7,24,2
24,315176,2013-07-25,55.0,2013,7,25,3
24,315176,2013-07-26,82.0,2013,7,26,4
24,315176,2013-07-27,120.0,2013,7,27,5
